,State,District,Latitude,Longitude,Population,Male,Female,Literate,Male_Literate,Female_Literate,SC,Male_SC,Female_SC,ST,Male_ST,Female_ST,Workers,Male_Workers,Female_Workers,Hindus,Muslims,Christians,Sikhs,Buddhists,Jains,Others_Religions,Religion_Not_Stated,LPG_or_PNG_Households,Housholds_with_Electric_Lighting,Households_with_Internet,Households_with_Computer,Rural_Households,Urban_Households,Households,Below_Primary_Education,Primary_Education,Middle_Education,Secondary_Education,Higher_Education,Graduate_Education,Other_Education,Literate_Education,Illiterate_Education,Total_Education,Age_Group_0_29,Age_Group_30_49,Age_Group_50,Age not stated,Ownership_Owned_Households,Ownership_Rented_Households,Household_size_1_to_2_persons,Household_size_3_to_5_persons_Households,Household_size_6_8_persons_Households,Household_size_9_and_above,Sex Ratio
355,Punjab,Faridkot,30.591187250996025,74.79751553784862,617508,326671,290837,381285,215767,165518,240328,126567,113761,0,0,0,221555,185049,36506,141363,3125,1227,469789,155,1109,103,637,62103,113549,4348,12276,99946,58917,158863,53734,89433,71178,75419,48360,29838,5790,373752,204895,578647,336540,164962,113721,2285,109071,6142,9028,67572,34001,7592,890.0
356,Punjab,Fatehgarh Sahib,30.64290947368421,76.36208394736842,600163,320795,279368,426033,238696,187337,192493,101882,90611,0,0,0,214783,182777,32006,152851,16808,1698,427521,48,178,251,808,64037,113683,5138,14294,117559,57337,174896,51897,102257,83931,95073,59555,34990,4607,432310,142314,574624,321018,166781,111028,1336,101426,11510,10543,65329,31413,8468,871.0
357,Punjab,Firozpur,30.63407535211269,74.40245732394365,2029074,1071637,957437,1227511,707070,520441,855726,445461,410265,0,0,0,756695,596406,160289,906408,6844,19358,1090815,454,1143,278,3774,141899,349662,10042,31070,348522,153868,502390,196971,306838,226433,221806,147698,82448,25734,1207928,714869,1922797,1171770,525459,331259,586,344538,17695,26727,209891,112699,24850,893.0
358,Punjab,Gurdaspur,32.04283371212125,75.3204064393939,2298323,1212617,1085706,1634719,907660,727059,580576,304894,275682,0,0,0,757138,637652,119486,1074332,27667,176587,1002874,405,580,812,15066,244468,411216,14428,38445,420860,185488,606348,180897,315156,290618,372317,243539,104345,22107,1528979,478020,2006999,1261421,611353,423301,2248,409745,14231,28916,247200,126141,28955,895.0
359,Punjab,Hoshiarpur,31.55157169811319,75.8469857442349,1586625,809057,777568,1199699,637927,561772,557504,284322,273182,0,0,0,499822,412506,87316,1000743,23089,14968,538208,3476,2034,531,3576,201675,319930,13747,34328,422673,128592,551265,143871,256127,238975,301435,176013,93618,17427,1227466,294723,1522189,831741,422782,330671,1431,303081,17651,38352,198627,78502,14213,961.0
360,Punjab,Jalandhar,31.250336907216507,75.54400350515463,2193590,1145211,1048379,1622537,882581,739956,854444,442124,412320,0,0,0,774472,639484,134988,1394329,30233,26016,718363,11385,4011,805,8448,299449,446200,39082,79134,330339,377791,708130,183441,333736,304652,339758,216646,162965,34576,1575774,387809,1963583,1159156,616431,416449,1554,378807,61615,52315,273097,107202,21459,915.0
361,Punjab,Kapurthala,31.336592638036837,75.47641165644177,815168,426311,388857,576567,316254,260313,276707,143901,132806,0,0,0,284165,235562,48603,336124,10190,5445,453692,6662,553,334,2168,110555,161206,9732,23145,165433,95770,261203,71698,127031,112774,128828,77442,48221,9501,575495,174995,750490,433331,222324,157833,1680,141816,18924,17794,96950,41775,8817,912.0
362,Punjab,Ludhiana,30.76596397379912,75.83110851528383,3498739,1867816,1630923,2560225,1428348,1131877,923358,487839,435519,0,0,0,1284822,1053600,231222,1502403,77713,16517,1863408,2007,19620,1254,15817,488757,703624,58589,123400,395032,641789,1036821,277247,488129,443759,527568,318876,272280,44240,2372099,631980,3004079,1901528,980046,614258,2907,570487,127020,76808,417697,181920,39679,873.0
363,Punjab,Mansa,29.919547714285724,75.4304922857143,769751,408732,361019,423560,244037,179523,258878,136311,122567,0,0,0,328512,230739,97773,156539,10375,917,598443,123,1577,493,1284,39414,140099,2673,10085,145603,50786,196389,75708,106162,84553,85953,48663,27461,5658,434158,311513,745671,420050,200882,146103,2716,140422,4905,10556,83497,43195,9879,883.0
364,Punjab,Moga,30.756540067340065,75.1600845117845,995746,525920,469826,627889,348549,279340,363417,192418,170999,0,0,0,359172,292379,66793,158414,9388,3277,818921,178,436,365,4767,89445,183396,7897,21662,214295,74144,288439,98764,158812,116716,128693,85642,37417,11956,638000,306336,944336,535408,258826,194768,6744,178205,9104,15002,106380,56638,13208,893.0
365,Punjab,Muktsar,30.31243303303303,74.5518747747748,901896,475622,426274,524848,300401,224447,381554,200473,181081,0,0,0,335326,272699,62627,254920,4333,1681,638625,240,744,433,920,76441,166585,4571,14077,149507,74650,224157,90240,137470,101852,104682,62612,36905,10666,544427,340886,885313,495167,242628,162297,1804,159581,9169,12662,97967,50539,11624,896.0
366,Punjab,Patiala,30.214540380693364,76.27505893949697,1895686,1002522,893164,1266791,711052,555739,465359,244503,220856,0,0,0,660267,549661,110606,783306,40043,5683,1059944,245,1914,1410,3141,209192,352929,24274,55105,299279,218090,517369,173890,283837,239609,256826,157435,141947,27272,1280816,518772,1799588,1042519,517079,335100,988,325608,28546,28857,212045,97179,23659,891.0
367,Punjab,Rupnagar,30.910937330754347,76.53743500967126,684627,357485,327142,502731,278534,224197,180905,94334,86571,0,0,0,233676,186910,46766,304481,14492,2094,361045,118,653,143,1601,67749,129123,6600,17542,148162,60537,208699,53005,107715,98135,116836,68794,38823,9388,492696,124100,616796,365300,185424,131707,2196,114943,14317,11367,76248,36233,9006,915.0
368,Punjab,Sangrur,30.185045204336895,75.89437014178496,1655169,878029,777140,1002077,570413,431664,461609,244231,217378,0,0,0,568758,485129,83629,389410,179116,2406,1077438,268,3222,1038,2271,135280,305557,10736,30955,292156,156788,448944,163251,250833,197901,220210,130155,73636,18393,1054379,570103,1624482,904316,435148,311621,4084,294479,15033,23946,175723,90990,23371,885.0
369,Rajasthan,Ajmer,26.199300378787903,74.6990419191919,2583052,1324085,1258967,1526673,926268,600405,478027,243750,234277,63482,32408,31074,1053722,686149,367573,2201663,314159,10605,6799,417,45614,184,3611,171799,393498,13499,41732,409335,274919,684254,379043,394576,313680,200191,130608,172683,28138,1618919,1034334,2653253,1561077,629951,388040,3984,437083,40066,60278,230721,147203,45729,951.0
370,Rajasthan,Alwar,27.55271738035265,76.65359630562563,3674179,1939026,1735153,2182476,1359829,822647,653036,342938,310098,289249,153397,135852,1708542,994171,714371,3039279,547335,2696,64532,4384,13221,348,2384,123478,485723,9750,45770,782294,212967,995261,492781,492981,468628,324050,230415,222622,31390,2262867,1384905,3647772,2346721,836000,490137,1321,595153,27599,54747,288169,205655,80342,895.0
371,Rajasthan,Banswara,23.453642032967014,74.44246868131869,1797485,907754,889731,829343,513854,315489,80091,40639,39452,1372999,690476,682523,916574,482236,434338,1701234,48834,22250,427,138,22613,109,1880,34189,120603,2324,15062,390437,39407,429844,240067,190259,137780,75011,50438,47094,8145,748794,1040914,1789708,1153029,406214,216554,21688,352341,10180,43467,192481,116222,13889,980.0
372,Rajasthan,Baran,24.98023243243244,76.86210651828291,1222755,633945,588810,693307,432607,260700,221184,114969,106215,276857,143094,133763,552583,329754,222829,1133349,79984,1432,3066,84,2795,48,1997,32685,161310,1363,9491,249184,69804,318988,203489,194024,144190,76209,46847,49939,8057,722755,545842,1268597,762204,286344,173100,1107,223828,13069,28791,120591,76898,14041,929.0
373,Rajasthan,Barmer,25.77070908045978,71.50297126436782,2603751,1369022,1234729,1188322,783461,404861,436414,228431,207983,176257,92610,83647,1202482,696240,506242,2244882,321192,1157,450,157,34010,34,1869,39580,126494,2766,37730,542825,55980,598805,406804,352636,219932,101291,52272,39533,7328,1179796,1501858,2681654,1731122,527629,326476,18524,436661,8087,38224,180122,184503,44927,902.0
374,Rajasthan,Bharatpur,27.32411858037578,77.21752077244258,2548462,1355726,1192736,1480869,943910,536959,557305,296293,261012,54090,28705,25385,1071154,647198,423956,2143046,371286,1576,23456,899,5758,18,2423,61113,288723,4179,26106,479437,129697,609134,363676,330336,314953,211938,147520,132571,23311,1524305,1104824,2629129,1659515,546362,329127,13458,411145,8732,34541,174085,154757,60224,880.0
375,Rajasthan,Bhilwara,25.45119767759564,74.63947595628417,2408523,1220736,1187787,1256126,777582,478544,407947,206332,201615,229273,117026,112247,1148165,674589,473576,2224839,142427,1978,1468,183,35149,60,2419,93768,373644,6207,24014,530015,145865,675880,398993,338296,258990,141250,92785,106667,10928,1347909,1180456,2528365,1439454,589476,365023,14570,450389,37857,79351,239919,141742,32585,973.0
